GeneID	Length	forth.sorted.bam
ENSG00000257890	7294	3
ENSG00000074590	76694	1556
ENSG00000257438	3003	0
ENSG00000257611	2434	12
ENSG00000136026	66399	5882
ENSG00000258355	1344	0
ENSG00000277715	2028	0
ENSG00000238609	63	0
ENSG00000166046	45075	818
ENSG00000013503	152451	651
ENSG00000257545	278969	76
ENSG00000111783	179897	0
ENSG00000257711	6125	0
ENSG00000257918	18143	0
ENSG00000111785	114696	1415
ENSG00000287957	4329	0
ENSG00000257119	702	0
ENSG00000240631	353	0
ENSG00000260329	1469	27
ENSG00000151135	23060	1395
ENSG00000120832	9884	466
ENSG00000008405	102186	1599
ENSG00000257548	30017	27
ENSG00000286678	3813	1
ENSG00000257444	453	0
ENSG00000151136	341222	1680
ENSG00000200897	81	0
ENSG00000222302	125	0
ENSG00000257579	7688	0
ENSG00000222160	104	0
ENSG00000136045	27364	1674
ENSG00000240441	535	2
ENSG00000110851	28402	676
ENSG00000258136	23414	0
ENSG00000187855	2260	1
ENSG00000257398	55080	81
ENSG00000257951	2806	47
ENSG00000257392	2157	5
ENSG00000257426	178	2
ENSG00000258072	679	10
ENSG00000257129	2218	0
ENSG00000075035	121250	191
ENSG00000257281	1133	1
ENSG00000174600	51274	660
ENSG00000247213	80894	31
ENSG00000198855	10561	601
ENSG00000075856	39187	1478
ENSG00000287202	7665	0
ENSG00000136003	6803	1743
ENSG00000183160	8470	2006
ENSG00000110876	11683	728
ENSG00000257221	13682	26
ENSG00000284388	61	0
ENSG00000110880	86488	3461
ENSG00000238457	61	0
ENSG00000200060	121	0
ENSG00000273499	128	1
ENSG00000084112	79400	3059
ENSG00000280110	255	0
ENSG00000274598	664	0
ENSG00000207622	99	0
ENSG00000110887	42112	32
ENSG00000166111	113328	73
ENSG00000201324	107	0
ENSG00000279630	408	0
ENSG00000135093	64935	1149
ENSG00000256262	1603	0
ENSG00000212138	115	0
ENSG00000189046	5444	350
ENSG00000076248	13396	1332
ENSG00000256139	14377	120
ENSG00000076555	151632	10132
ENSG00000139445	31307	38
ENSG00000174527	107621	200
ENSG00000256560	5406	0
ENSG00000255655	2088	0
ENSG00000110906	28705	1076
ENSG00000151148	59304	3520
ENSG00000139428	19866	2170
ENSG00000200274	141	0
ENSG00000110921	24871	3581
ENSG00000200794	321	0
ENSG00000139438	56671	733
ENSG00000255650	39343	45
ENSG00000111199	50317	885
ENSG00000263510	89	0
ENSG00000139433	29597	2069
ENSG00000256351	654	0
ENSG00000241413	296	0
ENSG00000249094	7792	6
ENSG00000139437	83578	1317
ENSG00000139436	66588	226
ENSG00000277299	641	0
ENSG00000280426	1709	4
ENSG00000076513	40578	723
ENSG00000174456	46607	251
ENSG00000277595	559	0
ENSG00000286220	24327	0
ENSG00000279360	360	0
ENSG00000122970	94459	1075
ENSG00000174437	70338	11224
ENSG00000276956	295	1
ENSG00000196510	30831	1435
ENSG00000258210	58086	354
ENSG00000258011	324	0
ENSG00000111229	15600	160
ENSG00000111231	16783	276
ENSG00000241680	375	0
ENSG00000204856	21971	343
ENSG00000111237	11029	1344
ENSG00000202335	70	0
ENSG00000278993	1828	0
ENSG00000151164	30432	65
ENSG00000196850	50074	1099
ENSG00000204852	35404	446
ENSG00000263537	273	0
ENSG00000122986	77110	243
ENSG00000186298	23260	3251
ENSG00000279925	1658	2
ENSG00000257268	14185	11
ENSG00000241286	850	0
ENSG00000173093	60767	84
ENSG00000111245	10625	4
ENSG00000185847	24504	18
ENSG00000258240	6138	0
ENSG00000111249	316390	3953
ENSG00000273700	68	0
ENSG00000253080	95	0
ENSG00000198324	8471	2376
ENSG00000257595	34050	84
ENSG00000257539	3772	0
ENSG00000111252	45701	1292
ENSG00000204842	156192	4668
ENSG00000272215	63	0
ENSG00000238168	395	0
ENSG00000258099	759	22
ENSG00000089234	43811	1286
ENSG00000258359	511	0
ENSG00000111271	71055	1919
ENSG00000257767	37529	43
ENSG00000111275	50646	6120
ENSG00000274697	72	0
ENSG00000234608	3139	287
ENSG00000089022	59995	1623
ENSG00000244060	912	0
ENSG00000229186	2129	0
ENSG00000226469	2000	51
ENSG00000198270	81904	700
ENSG00000258373	880	0
ENSG00000257624	247	0
ENSG00000089248	10102	4130
ENSG00000274227	627	0
ENSG00000111300	82108	1631
ENSG00000266370	117	0
ENSG00000258323	1847	0
ENSG00000200688	106	0
ENSG00000135148	28067	2978
ENSG00000200135	113	0
ENSG00000173064	222252	9367
ENSG00000283793	64	0
ENSG00000257494	2292	0
ENSG00000201428	318	0
ENSG00000213152	794	0
ENSG00000257658	1331	0
ENSG00000089009	13649	12120
ENSG00000179295	91568	4383
ENSG00000089169	328502	98
ENSG00000283507	143	0
ENSG00000089127	26440	68
ENSG00000257452	110124	48
ENSG00000111331	34808	0
ENSG00000111335	33329	0
ENSG00000258159	492	0
ENSG00000242461	374	0
ENSG00000135144	41320	2301
ENSG00000111344	37421	717
ENSG00000186710	9419	12
ENSG00000199899	99	0
ENSG00000123064	28306	8663
ENSG00000276908	65	0
ENSG00000201208	97	0
ENSG00000139405	6843	25
ENSG00000257286	6538	0
ENSG00000166578	25654	321
ENSG00000186815	77536	12005
ENSG00000277566	577	0
ENSG00000274822	86	0
ENSG00000089060	60735	3434
ENSG00000151176	33064	6863
ENSG00000135094	33857	154
ENSG00000139410	15897	827
ENSG00000089116	10248	0
ENSG00000257935	8622	0
ENSG00000249550	189841	61
ENSG00000257231	266	2
ENSG00000122965	149588	3357
ENSG00000287229	8196	0
ENSG00000257359	4687	0
ENSG00000257603	2770	1
ENSG00000257997	33109	6
ENSG00000257300	542	0
ENSG00000257915	1390	0
ENSG00000257476	2801	0
ENSG00000089225	54532	127
ENSG00000255399	4659	27
ENSG00000222982	312	0
ENSG00000255830	999	1
ENSG00000258244	609	0
ENSG00000258254	1162	0
ENSG00000199220	114	0
ENSG00000135111	13921	7819
ENSG00000257817	85698	626
ENSG00000287982	1488	0
ENSG00000252459	95	0
ENSG00000257517	3178	8
ENSG00000283459	3898	1
ENSG00000274879	179	0
ENSG00000257958	2829	2
ENSG00000257519	7427	2
ENSG00000271579	1121	6
ENSG00000276308	1749	6
ENSG00000276972	421	1
ENSG00000257726	1734	3
ENSG00000258108	12346	19
ENSG00000257407	57674	130
ENSG00000241656	380	0
ENSG00000240205	289	0
ENSG00000257781	44675	96
ENSG00000257683	75779	38
ENSG00000200112	71	0
ENSG00000286991	7220	0
ENSG00000123066	323848	10495
ENSG00000258034	1547	0
ENSG00000200665	107	0
ENSG00000207967	95	0
ENSG00000257979	214	0
ENSG00000258337	6794	0
ENSG00000286354	1519	0
ENSG00000258346	20708	17
ENSG00000264037	67	0
ENSG00000258018	38975	34
ENSG00000196668	3097	204
ENSG00000258102	28502	469
ENSG00000275898	2699	15
ENSG00000258249	4316	6
ENSG00000257883	36484	121
ENSG00000257654	4795	28
ENSG00000111412	27900	2008
ENSG00000135119	115454	537
ENSG00000239374	480	0
ENSG00000201382	104	0
ENSG00000275467	455	0
ENSG00000135116	25298	104
ENSG00000240100	316	0
ENSG00000174989	120199	3605
ENSG00000274554	2685	0
ENSG00000257279	9896	0
ENSG00000277840	690	0
ENSG00000088992	60557	1871
ENSG00000258285	42611	82
ENSG00000135108	48544	2642
ENSG00000089250	244029	178
ENSG00000257465	614	0
ENSG00000255686	3975	0
ENSG00000171435	515979	558
ENSG00000256071	1555	0
ENSG00000111445	19543	490
ENSG00000277873	702	0
ENSG00000176871	29737	2852
ENSG00000276292	213	0
ENSG00000176834	72434	1291
ENSG00000274859	328	0
ENSG00000089220	9461	8345
ENSG00000135090	223107	4918
ENSG00000240342	879	0
ENSG00000270482	926	13
ENSG00000111707	41479	2358
ENSG00000275759	590	14
ENSG00000275409	553	12
ENSG00000255714	3410	0
ENSG00000241590	548	0
ENSG00000256750	3523	0
ENSG00000255618	2107	0
ENSG00000255814	50611	16
ENSG00000199809	125	0
ENSG00000256149	59577	20
ENSG00000201042	131	0
ENSG00000139767	181511	16
ENSG00000286233	1585	0
ENSG00000244112	303	0
ENSG00000257095	85923	0
ENSG00000256884	2420	0
ENSG00000152137	42201	1382
ENSG00000256609	1212	0
ENSG00000213144	545	0
ENSG00000256311	33184	13
ENSG00000281196	19556	3
ENSG00000183273	206329	40
ENSG00000248636	306833	62
ENSG00000224982	49302	0
ENSG00000252886	297	0
ENSG00000111725	13761	1932
ENSG00000122966	191530	682
ENSG00000255692	1244	0
ENSG00000283768	91	0
ENSG00000226729	331	0
ENSG00000135127	104626	1375
ENSG00000278250	362	0
ENSG00000255575	146	0
ENSG00000111737	22404	3706
ENSG00000277283	2094	122
ENSG00000089154	67514	13880
ENSG00000266704	66	0
ENSG00000089157	4537	42555
ENSG00000255857	11941	109
ENSG00000089159	55333	10633
ENSG00000286067	4599	0
ENSG00000275936	678	0
ENSG00000240925	332	0
ENSG00000123009	414	133
ENSG00000202538	141	1
ENSG00000200795	141	0
ENSG00000089163	10934	71
ENSG00000252659	104	2
ENSG00000170890	5665	12
ENSG00000135097	27835	360
ENSG00000239881	2249	2
ENSG00000256695	6494	8
ENSG00000111775	2648	84
ENSG00000111780	21809	8
ENSG00000170855	2421	0
ENSG00000257218	17306	474
ENSG00000219355	367	0
ENSG00000111786	8077	1840
ENSG00000088986	28644	2759
ENSG00000248008	7868	0
ENSG00000278344	356	8
ENSG00000110871	31156	874
ENSG00000222601	89	0
ENSG00000241030	780	0
ENSG00000022840	44109	10210
ENSG00000167272	2639	409
ENSG00000242137	534	0
ENSG00000256008	12762	17
ENSG00000157782	26773	118
ENSG00000110917	14711	8715
ENSG00000256364	2418	0
ENSG00000277423	416	11
ENSG00000276188	412	7
ENSG00000175970	13183	791
ENSG00000256569	2133	0
ENSG00000284143	74	0
ENSG00000122971	14235	5068
ENSG00000255946	21123	41
ENSG00000157837	141849	4413
ENSG00000213137	538	0
ENSG00000286493	3236	3
ENSG00000231313	724	69
ENSG00000244585	492	34
ENSG00000241388	39238	694
ENSG00000135100	23970	868
ENSG00000157895	16017	635
ENSG00000135114	20132	149
ENSG00000283542	5939	0
ENSG00000256963	283	1
ENSG00000279001	403	0
ENSG00000201945	132	2
ENSG00000223538	271	0
ENSG00000089041	55214	287
ENSG00000286248	13559	19
ENSG00000274029	651	0
ENSG00000135124	24250	2554
ENSG00000110931	60634	3976
ENSG00000089053	91652	5735
ENSG00000258435	7898	0
ENSG00000170633	30583	1274
ENSG00000089094	151928	3583
ENSG00000284402	80	0
ENSG00000256742	12713	123
ENSG00000252393	111	0
ENSG00000276045	16128	2295
ENSG00000139714	23890	217
ENSG00000286586	2194	2
ENSG00000188735	70250	2471
ENSG00000139725	25650	83
ENSG00000212694	8640	20
ENSG00000272849	4462	0
ENSG00000274292	2607	0
ENSG00000139718	28405	5296
ENSG00000158104	24070	1474
ENSG00000256811	801	0
ENSG00000278084	145	1
ENSG00000287493	1104	1
ENSG00000110801	29566	1
ENSG00000256950	32662	1
ENSG00000283389	244	0
ENSG00000239082	61	0
ENSG00000158023	85336	354
ENSG00000255856	12630	22
ENSG00000110987	42623	1784
ENSG00000256546	5311	50
ENSG00000175727	68589	11179
ENSG00000158113	35734	111
ENSG00000204671	2193	0
ENSG00000176383	5272	19
ENSG00000284934	19873	0
ENSG00000184047	19789	0
ENSG00000256861	58645	5
ENSG00000139719	36931	0
ENSG00000130779	151201	9226
ENSG00000214760	851	0
ENSG00000257097	5316	0
ENSG00000033030	29475	1158
ENSG00000252192	129	0
ENSG00000275265	455	0
ENSG00000111011	23547	2483
ENSG00000184445	99151	911
ENSG00000255972	28	0
ENSG00000274191	544	8
ENSG00000256249	28855	906
ENSG00000182782	2065	0
ENSG00000255398	2056	156
ENSG00000196917	4769	2961
ENSG00000256044	106	0
ENSG00000139726	18241	2456
ENSG00000206914	102	0
ENSG00000130783	53003	112
ENSG00000130787	28509	13814
ENSG00000139722	30798	966
ENSG00000256152	1687	0
ENSG00000280138	18662	0
ENSG00000150967	60699	1327
ENSG00000111325	5464	0
ENSG00000256028	7588	1
ENSG00000182196	2854	0
ENSG00000090975	166536	2394
ENSG00000265526	62	0
ENSG00000251497	3361	0
ENSG00000280381	5566	0
ENSG00000051825	91695	519
ENSG00000280120	1054	0
ENSG00000130921	24525	611
ENSG00000111328	22223	2359
ENSG00000269980	343	0
ENSG00000199845	119	0
ENSG00000139697	75739	3399
ENSG00000207189	102	0
ENSG00000256092	2246	48
ENSG00000284425	80	0
ENSG00000183955	25581	1459
ENSG00000150977	26035	1825
ENSG00000270445	336	2
ENSG00000184209	15067	692
ENSG00000188026	63666	2923
ENSG00000274427	239	0
ENSG00000278112	467	0
ENSG00000266655	126	0
ENSG00000247373	9225	124
ENSG00000086598	14050	4169
ENSG00000111364	18867	1085
ENSG00000206897	133	0
ENSG00000111361	13361	1691
ENSG00000111358	28866	862
ENSG00000279953	1418	0
ENSG00000278861	601	0
ENSG00000168778	37287	1027
ENSG00000255839	785	0
ENSG00000185344	49403	923
ENSG00000286092	9762	0
ENSG00000239215	394	0
ENSG00000280300	549	0
ENSG00000197653	173533	112
ENSG00000119242	54172	3548
ENSG00000250091	9524	0
ENSG00000270130	528	0
ENSG00000270048	263	0
ENSG00000269997	553	0
ENSG00000269938	557	0
ENSG00000270061	355	0
ENSG00000270095	258	0
ENSG00000179195	43595	2
ENSG00000274874	115380	0
ENSG00000178882	342784	1492
ENSG00000256827	355	0
ENSG00000275389	2838	0
ENSG00000256596	2791	0
ENSG00000196498	243175	52215
ENSG00000275967	62	0
ENSG00000255965	130	0
ENSG00000214650	3577	0
ENSG00000279527	507	0
ENSG00000279071	1834	0
ENSG00000280354	371	0
ENSG00000279121	528	0
ENSG00000279334	415	0
ENSG00000280097	511	1
ENSG00000278973	780	1
ENSG00000280444	597	2
ENSG00000279087	446	1
ENSG00000279931	411	0
ENSG00000073060	105813	7431
ENSG00000287242	22008	0
ENSG00000252008	100	0
ENSG00000150991	5765	196920
ENSG00000265345	113	0
ENSG00000241129	441	5
ENSG00000150990	42307	3348
ENSG00000184992	37587	1092
ENSG00000280634	1977	0
ENSG00000256093	223	0
ENSG00000081760	77900	10932
ENSG00000279233	3467	0
ENSG00000256814	1337	0
ENSG00000287240	1067	0
ENSG00000280117	4394	3
ENSG00000139364	475542	181
ENSG00000279462	982	0
ENSG00000280125	1141	0
ENSG00000286209	22593	6
ENSG00000280415	2258	0
ENSG00000271184	1063	0
ENSG00000249267	24978	96
ENSG00000275212	59784	57
ENSG00000284848	83521	13
ENSG00000280364	589	0
ENSG00000280398	700	0
ENSG00000280272	426	0
ENSG00000286386	25677	3
ENSG00000255595	243077	320
ENSG00000256494	4737	0
ENSG00000214043	33954	13
ENSG00000256125	331	0
ENSG00000255853	802	0
ENSG00000256310	379	2
ENSG00000256732	80285	0
ENSG00000255900	211	0
ENSG00000255944	62151	0
ENSG00000278866	349	0
ENSG00000279171	545	0
ENSG00000255998	31993	14
ENSG00000189238	25616	4
ENSG00000256128	42733	14
ENSG00000255923	958	0
ENSG00000249873	5716	3
ENSG00000256286	13915	1
ENSG00000257021	289	0
ENSG00000249345	145367	41
ENSG00000286016	77702	301
ENSG00000256001	4504	0
ENSG00000286791	4796	0
ENSG00000278266	2933	0
ENSG00000287339	11305	0
ENSG00000256292	10064	1
ENSG00000256496	2278	0
ENSG00000253089	175	0
ENSG00000256362	15958	0
ENSG00000256502	145	0
ENSG00000280024	427	0
ENSG00000287365	4289	0
ENSG00000279952	691	0
ENSG00000287112	2433	1
ENSG00000286922	46305	18
ENSG00000287622	27023	7
ENSG00000255945	1548	0
ENSG00000199584	112	0
ENSG00000257035	2115	0
ENSG00000256022	5241	0
ENSG00000288523	5833	3
ENSG00000286662	62352	21
ENSG00000279475	349	0
ENSG00000255757	518	0
ENSG00000256597	17030	4
ENSG00000256193	45322	6
ENSG00000256971	50166	8
ENSG00000256643	3379	0
ENSG00000287311	16240	4
ENSG00000256551	32036	8
ENSG00000256659	6374	0
ENSG00000276487	4271	0
ENSG00000265061	68	0
ENSG00000181234	440513	2312
ENSG00000279180	898	0
ENSG00000265635	87	0
ENSG00000257025	4837	0
ENSG00000256630	1429	0
ENSG00000139370	30765	1165
ENSG00000279500	1565	0
ENSG00000274695	744	8
ENSG00000151948	131542	162
ENSG00000255838	930	0
ENSG00000256581	3328	5
ENSG00000151952	832301	247
ENSG00000249196	3666	0
ENSG00000277217	147	0
ENSG00000256699	4062	0
ENSG00000280051	480	0
ENSG00000256085	1461	0
ENSG00000286246	2438	0
ENSG00000256137	16801	0
ENSG00000286394	3524	0
ENSG00000280196	595	0
ENSG00000251536	2737	0
ENSG00000261650	20464	2
ENSG00000214039	12130	0
ENSG00000256298	1245	0
ENSG00000256906	2361	0
ENSG00000279193	1050	0
ENSG00000276122	2076	1
ENSG00000250208	17942	403
ENSG00000280405	738	0
ENSG00000111432	3282	187
ENSG00000242963	351	0
ENSG00000259862	17047	23
ENSG00000125207	34751	8
ENSG00000279343	712	0
ENSG00000279478	527	0
ENSG00000060709	320145	165
ENSG00000256064	1485	0
ENSG00000279905	5658	0
ENSG00000279146	1308	0
ENSG00000256343	17892	0
ENSG00000279650	853	0
ENSG00000111450	49667	445
ENSG00000256250	1833	0
ENSG00000256299	1802	0
ENSG00000222438	102	0
ENSG00000132341	5642	3599
ENSG00000206850	112	0
ENSG00000111452	187563	1257
ENSG00000279940	1648	0
ENSG00000279976	854	0
ENSG00000280200	2027	0
ENSG00000256204	1207	0
ENSG00000279581	701	0
ENSG00000280002	1717	0
ENSG00000256151	3839	0
ENSG00000279128	1973	0
ENSG00000279993	2500	0
ENSG00000256810	6378	0
ENSG00000204603	67930	69
ENSG00000280217	2013	3
ENSG00000226356	1109	2
ENSG00000279746	2697	1
ENSG00000248703	1863	0
ENSG00000212251	112	0
ENSG00000286462	2767	1
ENSG00000230294	20086	5
ENSG00000287792	20878	0
ENSG00000256484	4400	0
ENSG00000280319	514	0
ENSG00000275232	8100	4
ENSG00000287136	1307	1
ENSG00000256209	67042	20
ENSG00000279388	4191	0
ENSG00000255704	259	0
ENSG00000279455	588	0
ENSG00000256258	1313	0
ENSG00000256424	22428	1
ENSG00000287639	1480	0
ENSG00000279153	527	0
ENSG00000212154	112	0
ENSG00000249926	2109	5
ENSG00000243499	755	1
ENSG00000061936	88657	4432
ENSG00000255933	1082	0
ENSG00000200516	120	0
ENSG00000200483	106	0
ENSG00000198598	23391	1896
ENSG00000256955	7119	18
ENSG00000177169	28529	11194
ENSG00000279283	1740	0
ENSG00000255992	4616	61
ENSG00000177192	16697	1072
ENSG00000273568	287	0
ENSG00000183495	130519	5311
ENSG00000208892	136	0
ENSG00000257000	2658	0
ENSG00000274670	240	2
ENSG00000185684	47357	1834
ENSG00000279640	808	0
ENSG00000256804	304	0
ENSG00000185163	7726	4569
ENSG00000184967	8017	2716
ENSG00000276693	221	0
ENSG00000256576	2961	116
ENSG00000256312	785	5
ENSG00000182870	133218	102
ENSG00000279480	852	0
ENSG00000256943	2939	0
ENSG00000256542	3552	0
ENSG00000278872	1645	0
ENSG00000277011	1793	0
ENSG00000255916	1726	1
ENSG00000279113	428	0
ENSG00000286008	876	0
ENSG00000279704	468	0
ENSG00000279023	465	0
ENSG00000280150	539	0
ENSG00000274373	705	9
ENSG00000256783	2865	0
ENSG00000256875	615	0
ENSG00000112787	95638	16444
ENSG00000280287	4219	0
ENSG00000279700	1355	0
ENSG00000277052	65	0
ENSG00000277186	668	1
ENSG00000204583	7433	71
ENSG00000187848	3613	57
ENSG00000280311	975	3
ENSG00000177084	63624	4817
ENSG00000176894	17399	30
ENSG00000256632	26864	120
ENSG00000247077	11916	2119
ENSG00000201469	113	1
ENSG00000176915	36330	2467
ENSG00000256108	574	0
ENSG00000090615	60165	6763
ENSG00000072609	134118	2702
ENSG00000232888	484	0
ENSG00000252079	127	0
ENSG00000278949	2104	0
ENSG00000236617	742	0
ENSG00000255703	385	0
ENSG00000250790	3263	0
ENSG00000196458	38001	0
ENSG00000256563	553	0
ENSG00000198393	46588	1187
ENSG00000252269	113	0
ENSG00000246394	6834	4
ENSG00000255807	454	0
ENSG00000198040	26013	1138
ENSG00000279466	468	2
ENSG00000279817	631	5
ENSG00000196387	27707	969
ENSG00000214029	23657	187
ENSG00000271963	6649	0
ENSG00000240991	474	0
ENSG00000256223	28891	8
ENSG00000256825	71386	13
ENSG00000090612	33424	880
ENSG00000255919	466	0
ENSG00000227059	17566	4
ENSG00000239190	104	0
ENSG00000238443	95	0
ENSG00000279924	4456	52
ENSG00000279516	36728	17
ENSG00000279081	897	0
ENSG00000284679	123	0
ENSG00000280208	17297	692
ENSG00000279124	30615	453
ENSG00000279730	1180	0
ENSG00000279231	16664	55
ENSG00000268486	22800	12
ENSG00000276183	107	0
ENSG00000215604	18277	30
ENSG00000270496	516	1
ENSG00000231238	12335	10
ENSG00000233905	571	1
ENSG00000229788	1378	1
ENSG00000235876	1987	189
ENSG00000231914	3337	21
ENSG00000226361	1207	49
ENSG00000228797	505	79
ENSG00000230931	490	0
ENSG00000204718	709	8
ENSG00000227784	817	1
ENSG00000244155	989	70
ENSG00000227568	740	10
ENSG00000225016	219	0
ENSG00000206192	55250	329
ENSG00000242756	331	0
ENSG00000223024	107	0
ENSG00000206787	104	1
ENSG00000235500	2971	11
ENSG00000226250	30136	8
ENSG00000231358	22397	8
ENSG00000226057	115964	25
ENSG00000232685	18544	0
ENSG00000229375	3850	0
ENSG00000187721	6626	0
ENSG00000226619	865	0
ENSG00000287861	44278	29
ENSG00000252287	95	0
ENSG00000224778	13213	14
ENSG00000234894	754	0
ENSG00000229147	18628	3
ENSG00000278337	153	0
ENSG00000198033	8053	8
ENSG00000121388	5581	4
ENSG00000227879	25796	126
ENSG00000237636	82177	39
ENSG00000215349	1033	0
ENSG00000236834	1701	0
ENSG00000224976	58826	197
ENSG00000231184	619	0
ENSG00000229791	1488	24
ENSG00000237164	4958	59
ENSG00000132958	113886	412
ENSG00000223625	321	0
ENSG00000232894	17718	210
ENSG00000215572	1257	0
ENSG00000225316	27276	23
ENSG00000238132	1312	0
ENSG00000196199	39783	4213
ENSG00000226352	1261	6
ENSG00000121390	108268	2379
ENSG00000275014	280	0
ENSG00000233469	499	36
ENSG00000132950	40168	1163
ENSG00000223576	1846	0
ENSG00000275964	1191	212
ENSG00000121741	133160	4948
ENSG00000237672	1887	0
ENSG00000279951	1513	4
ENSG00000236076	530	1
ENSG00000121743	22798	5
ENSG00000226633	485	0
ENSG00000260131	412	2
ENSG00000165474	5476	39
ENSG00000279065	1594	0
ENSG00000121742	10404	4
ENSG00000165475	122208	1304
ENSG00000263978	69	0
ENSG00000277020	2338	4
ENSG00000032742	124369	1837
ENSG00000238286	864	0
ENSG00000222726	178	0
ENSG00000278291	4412	16
ENSG00000172458	20972	107
ENSG00000279135	1716	0
ENSG00000150456	45231	548
ENSG00000233524	1023	0
ENSG00000275485	500	0
ENSG00000132953	125720	1550
ENSG00000236704	1570	0
ENSG00000233780	11036	183
ENSG00000234363	265	0
ENSG00000213621	886	2823
ENSG00000150457	88551	2039
ENSG00000233851	12966	0
ENSG00000201821	139	0
ENSG00000180172	400	27
ENSG00000225585	1369	3
ENSG00000275689	126	0
ENSG00000252128	72	0
ENSG00000150459	8571	1969
ENSG00000165480	22958	107
ENSG00000173141	2427	588
ENSG00000271250	106	0
ENSG00000233405	10684	1
ENSG00000235438	34989	294
ENSG00000277077	195	0
ENSG00000233325	8235	51
ENSG00000224429	45860	256
ENSG00000215571	1711	0
ENSG00000235076	942	9
ENSG00000222747	110	1
ENSG00000180776	86798	3576
ENSG00000236953	898	0
ENSG00000226908	341	0
ENSG00000165487	111491	2599
ENSG00000230022	634	0
ENSG00000207518	107	0
ENSG00000226525	603	396
ENSG00000102678	33426	27
ENSG00000244197	309	0
ENSG00000226722	5494	1
ENSG00000276476	235555	102
ENSG00000237175	382	0
ENSG00000226118	220	0
