GeneID	Length	sixth.sorted.bam
ENSG00000276094	95	2
ENSG00000276562	284	1
ENSG00000288225	319	9
ENSG00000278077	211	9
ENSG00000278054	211	1
ENSG00000276412	2937	21
ENSG00000275239	41365	348
ENSG00000278028	112	0
ENSG00000274688	217	0
ENSG00000278001	415	1
ENSG00000275297	4088	157
ENSG00000154529	239197	3346
ENSG00000237207	1407	0
ENSG00000270909	4402	0
ENSG00000273717	261	0
ENSG00000185775	6229	8
ENSG00000239986	330	0
ENSG00000277260	5989	0
ENSG00000276277	78	0
ENSG00000275649	122644	65
ENSG00000268234	1332	99
ENSG00000277213	481	0
ENSG00000234861	1321	7
ENSG00000227353	908	2
ENSG00000227924	1431	22
ENSG00000237357	2675	124
ENSG00000212952	451	0
ENSG00000229311	7121	129
ENSG00000204816	1378	30
ENSG00000230245	352	0
ENSG00000216829	1382	26
ENSG00000233424	6740	18
ENSG00000287276	77053	425
ENSG00000204818	5281	0
ENSG00000224537	6109	3
ENSG00000236816	120491	522
ENSG00000286793	4160	0
ENSG00000238529	107	0
ENSG00000273900	228	0
ENSG00000275144	868	0
ENSG00000230635	1065	23
ENSG00000229079	787	0
ENSG00000213816	904	8
ENSG00000276128	70266	164
ENSG00000277737	16040	1386
ENSG00000286506	13704	308
ENSG00000287800	204	0
ENSG00000286916	357	3
ENSG00000277598	235	1
ENSG00000276581	6277	5
ENSG00000275628	9242	0
ENSG00000274516	6973	2
ENSG00000276422	20886	24
ENSG00000278485	82	0
ENSG00000283541	50203	748
ENSG00000276040	6278	6
ENSG00000277412	9236	1
ENSG00000276149	370	0
ENSG00000274583	7116	1
ENSG00000275676	1951	0
ENSG00000283378	122314	727
ENSG00000276522	261	0
ENSG00000277109	863	7
ENSG00000231248	11849	16
ENSG00000238933	112	0
ENSG00000204814	2958	1
ENSG00000231454	808	0
ENSG00000273940	284	1
ENSG00000231527	242773	2076
ENSG00000204805	1576	0
ENSG00000170152	720	0
ENSG00000235659	1211	0
ENSG00000223379	18358	0
ENSG00000238749	112	0
ENSG00000229697	12218	0
ENSG00000276845	905	0
ENSG00000284471	4139	0
ENSG00000231995	601	86
ENSG00000231212	1596	28
ENSG00000236450	307	4
ENSG00000252133	95	2
ENSG00000275230	284	4
ENSG00000204802	2709	283
ENSG00000227449	59039	580
ENSG00000233651	6834	0
ENSG00000226429	309	0
ENSG00000224603	379	0
ENSG00000232827	69568	620
ENSG00000204801	1386	0
ENSG00000226007	2388	134
ENSG00000212951	457	0
ENSG00000278213	10069	65
ENSG00000234217	1447	19
ENSG00000236825	952	2
ENSG00000234451	1075	5
ENSG00000241571	1279	5
ENSG00000234276	502	0
ENSG00000235256	1363	64
ENSG00000238113	12026	296
ENSG00000287168	1166	0
ENSG00000202474	119	0
ENSG00000229422	1164	59
ENSG00000184523	5453	21
ENSG00000237451	367	12
ENSG00000234665	41097	258
ENSG00000238245	1277	0
ENSG00000227582	4085	0
ENSG00000219693	1387	0
ENSG00000170161	2737	275
ENSG00000273509	10054	65
ENSG00000244081	397	7
ENSG00000198312	3577	117
ENSG00000182021	15846	535
ENSG00000176115	16043	2009
ENSG00000237238	85665	2202
ENSG00000186466	16025	0
ENSG00000228522	13335	0
ENSG00000233555	581	30
ENSG00000234042	691	39
ENSG00000268951	578	24
ENSG00000224267	16034	5
ENSG00000225360	472	0
ENSG00000228656	1279	5
ENSG00000226020	372	4
ENSG00000239684	252	9
ENSG00000225411	12016	165
ENSG00000207277	118	0
ENSG00000232815	715	137
ENSG00000266017	81	22
ENSG00000215548	27515	336
ENSG00000204790	29394	500
ENSG00000275068	106	1
ENSG00000285580	19541	23
ENSG00000172014	43749	500
ENSG00000238551	107	0
ENSG00000224185	835	31
ENSG00000229156	378	11
ENSG00000224106	1036	98
ENSG00000224762	787	1
ENSG00000235832	906	39
ENSG00000235310	1187	42
ENSG00000277869	229	0
ENSG00000181997	16027	1991
ENSG00000176134	14712	633
ENSG00000225883	3578	147
ENSG00000235932	353	7
ENSG00000156755	482	2
ENSG00000271225	565	7
ENSG00000197550	18472	89
ENSG00000223602	10274	9
ENSG00000206804	107	0
ENSG00000287988	10302	442
ENSG00000224599	3616	127
ENSG00000236252	10875	369
ENSG00000267085	256	0
ENSG00000204780	284	0
ENSG00000204779	3109	29
ENSG00000204778	35102	1795
ENSG00000287329	10724	99
ENSG00000276723	112	1
ENSG00000280286	5698	193
ENSG00000147996	65237	2608
ENSG00000184659	2230	30
ENSG00000204776	480	33
ENSG00000237904	399	4
ENSG00000235893	541	88
ENSG00000231701	3577	94
ENSG00000279955	12085	347
ENSG00000279688	16025	2054
ENSG00000274893	6292	43
ENSG00000273668	226	0
ENSG00000275026	5059	131
ENSG00000278068	906	33
ENSG00000278720	697	1
ENSG00000274628	7923	0
ENSG00000286945	65979	360
ENSG00000229146	838	0
ENSG00000276257	228	0
ENSG00000276203	72660	377
ENSG00000275030	107	0
ENSG00000284611	6126	3
ENSG00000284658	3938	5
ENSG00000233765	1041	49
ENSG00000274181	1444	22
ENSG00000276894	964	1
ENSG00000277297	1603	9
ENSG00000273849	481	0
ENSG00000276457	1369	56
ENSG00000274349	75716	536
ENSG00000277490	487	0
ENSG00000277350	9642	5
ENSG00000276039	78	0
ENSG00000274355	472	0
ENSG00000276348	9242	1
ENSG00000274820	403	0
ENSG00000275969	6280	4
ENSG00000276386	233909	2666
ENSG00000274852	261	0
ENSG00000277575	4438	0
ENSG00000273999	1405	0
ENSG00000276204	1198	1
ENSG00000276898	3360	2
ENSG00000275904	112	2
ENSG00000274026	1768	50
ENSG00000286079	720	0
ENSG00000278763	213	22
ENSG00000275493	342	23
ENSG00000274098	284	4
ENSG00000278010	95	2
ENSG00000277618	280	3
ENSG00000260691	87788	625
ENSG00000278551	107	0
ENSG00000226904	662	13
ENSG00000196873	68013	2522
ENSG00000279706	1188	0
ENSG00000187559	2218	23
ENSG00000234394	24099	74
ENSG00000225337	1053	0
ENSG00000154330	202754	1278
ENSG00000224958	4280	0
ENSG00000233178	12620	0
ENSG00000229019	2527	0
ENSG00000181778	4304	54
ENSG00000226337	103407	30
ENSG00000234506	3049	0
ENSG00000224025	2860	0
ENSG00000107242	303937	1691
ENSG00000187866	5502	0
ENSG00000236998	1364	0
ENSG00000236733	20873	0
ENSG00000207000	107	0
ENSG00000165059	1585	6
ENSG00000165060	64616	1
ENSG00000285130	219441	170
ENSG00000270236	292	0
ENSG00000119139	153352	14
ENSG00000278910	14430	3
ENSG00000135063	67992	4921
ENSG00000107282	244840	3362
ENSG00000243888	474	0
ENSG00000229312	22048	0
ENSG00000261447	965	2
ENSG00000188647	50490	2226
ENSG00000225626	2380	1
ENSG00000204711	85411	27
ENSG00000241174	292	0
ENSG00000204706	141968	21
ENSG00000165072	183125	461
ENSG00000222465	180	0
ENSG00000268364	64870	140
ENSG00000236801	474	0
ENSG00000198887	95896	2880
ENSG00000274421	1246	0
ENSG00000239180	95	0
ENSG00000119138	30028	8207
ENSG00000083067	917842	606
ENSG00000272232	299	0
ENSG00000232086	4817	0
ENSG00000223966	4817	0
ENSG00000207935	110	0
ENSG00000224437	505	0
ENSG00000229814	333	20
ENSG00000135048	133325	2037
ENSG00000271166	544	0
ENSG00000107362	48480	546
ENSG00000200922	96	0
ENSG00000155621	74545	1025
ENSG00000236060	256	165
ENSG00000204669	21346	6
ENSG00000286823	20873	8
ENSG00000224820	495	54
ENSG00000119125	142599	52
ENSG00000235523	448	1
ENSG00000233933	521	0
ENSG00000252428	119	0
ENSG00000225434	51355	265
ENSG00000107372	13823	5188
ENSG00000230003	216	0
ENSG00000225947	703	1
ENSG00000165091	316690	178
ENSG00000236862	361	0
ENSG00000229753	466	0
ENSG00000236849	3006	9
ENSG00000165092	179772	1841
ENSG00000228024	13784	0
ENSG00000135046	18529	7831
ENSG00000221844	1696	1
ENSG00000286840	38668	8
ENSG00000232590	5884	0
ENSG00000236701	1012	0
ENSG00000212454	106	0
ENSG00000223368	2402	1
ENSG00000227809	13244	1
ENSG00000224825	13577	12
ENSG00000198963	195843	175
ENSG00000286944	10965	0
ENSG00000119121	165600	157
ENSG00000202217	328	0
ENSG00000270954	301	0
ENSG00000252758	107	0
ENSG00000224297	521	0
ENSG00000135045	6330	145
ENSG00000203321	43326	91
ENSG00000156017	47634	264
ENSG00000229587	6209	0
ENSG00000278040	168	0
ENSG00000106733	27645	734
ENSG00000134996	58752	844
ENSG00000200041	102	0
ENSG00000212316	107	1
ENSG00000235707	1104	1
ENSG00000236376	8880	1
ENSG00000234644	354	0
ENSG00000099139	472332	2119
ENSG00000231137	1588	0
ENSG00000135002	8992	633
ENSG00000234618	888	3415
ENSG00000187210	231354	1130
ENSG00000233814	698	0
ENSG00000219149	490	0
ENSG00000106772	294739	185
ENSG00000225937	171328	0
ENSG00000274326	261	0
ENSG00000277320	409	0
ENSG00000286332	4171	4
ENSG00000230335	806	0
ENSG00000236604	707	0
ENSG00000229857	1010	0
ENSG00000204612	1299	0
ENSG00000232851	258	0
ENSG00000233526	1196	0
ENSG00000232998	1421	0
ENSG00000197969	244093	2043
ENSG00000156049	225244	245
ENSG00000231373	70403	0
ENSG00000228248	384	0
ENSG00000201711	107	0
ENSG00000156052	315715	7775
ENSG00000233457	662	13
ENSG00000222452	314	0
ENSG00000233947	1250	43
ENSG00000228781	480	10
ENSG00000234819	238	6
ENSG00000148019	43629	1291
ENSG00000135069	32969	277
ENSG00000270627	382	1
ENSG00000237257	1025	0
ENSG00000226234	1156	1
ENSG00000260995	62941	16
ENSG00000186940	456	113
ENSG00000233086	61999	20
ENSG00000106829	155110	1494
ENSG00000270691	628	1
ENSG00000238002	3857	0
ENSG00000232494	11983	3
ENSG00000260564	3007	0
ENSG00000279715	2468	0
ENSG00000280366	15042	0
ENSG00000230945	3977	0
ENSG00000236521	3310	0
ENSG00000232981	1060	1
ENSG00000225901	931	11
ENSG00000234637	433	0
ENSG00000226798	1538	2
ENSG00000228375	352	1
ENSG00000237072	530	0
ENSG00000196781	105865	5749
ENSG00000233926	87188	180
ENSG00000207206	107	0
ENSG00000252167	103	0
ENSG00000200969	68	0
ENSG00000240632	6490	2
ENSG00000230846	3348	0
ENSG00000189357	6435	0
ENSG00000267559	46864	17
ENSG00000186788	6453	0
ENSG00000237770	5567	0
ENSG00000228430	802581	555
ENSG00000214929	6482	0
ENSG00000231649	6036	0
ENSG00000230360	2614	0
ENSG00000235377	881	0
ENSG00000225085	1052	0
ENSG00000228046	676	0
ENSG00000228123	1017	0
ENSG00000232749	3570	0
ENSG00000278988	479	0
ENSG00000286612	34033	0
ENSG00000233309	726	0
ENSG00000165105	83588	2371
ENSG00000286451	5746	263
ENSG00000251776	289	0
ENSG00000273806	109	0
ENSG00000229109	19176	19
ENSG00000172159	295557	1314
ENSG00000237529	7220	0
ENSG00000251752	174	0
ENSG00000199483	141	0
ENSG00000148057	21082	300
ENSG00000135018	47991	3927
ENSG00000254473	5785	43
ENSG00000165113	90092	493
ENSG00000226877	20219	1
ENSG00000231616	36947	0
ENSG00000165115	87367	500
ENSG00000165118	18676	546
ENSG00000165119	12534	15144
ENSG00000284179	110	0
ENSG00000235298	3545	0
ENSG00000178966	23364	275
ENSG00000202523	102	0
ENSG00000227463	39687	23
ENSG00000270166	274	0
ENSG00000197506	65302	382
ENSG00000233262	11913	0
ENSG00000285987	340564	95
ENSG00000228095	315	0
ENSG00000148053	358520	19248
ENSG00000226590	269	0
ENSG00000285556	26938	11
ENSG00000287930	3791	0
ENSG00000285634	74640	20
ENSG00000227412	1516	0
ENSG00000135049	195491	897
ENSG00000234424	33270	62
ENSG00000229454	9071	0
ENSG00000230303	21487	132
ENSG00000165121	44184	457
ENSG00000213711	814	5
ENSG00000231741	2012	23
ENSG00000135040	84317	1928
ENSG00000135052	74028	4056
ENSG00000287333	1197	0
ENSG00000233713	230	1
ENSG00000187753	39393	100
ENSG00000270688	169	0
ENSG00000223012	289	0
ENSG00000135070	18557	1066
ENSG00000083223	66722	2986
ENSG00000214908	741	1
ENSG00000235819	74407	380
ENSG00000222293	191	0
ENSG00000232211	64350	9
ENSG00000285686	38959	3
ENSG00000288575	7051	6
ENSG00000180447	3145	2552
ENSG00000226237	53368	599
ENSG00000269994	33980	46
ENSG00000231007	1500	0
ENSG00000224887	991	8
ENSG00000204446	10913	41
ENSG00000212421	136	0
ENSG00000228373	260	0
ENSG00000286842	9581	2
ENSG00000196730	211407	1852
ENSG00000219928	174	0
ENSG00000236709	1006	0
ENSG00000135047	5361	1675
ENSG00000237747	721	0
ENSG00000188029	14432	5
ENSG00000276478	22303	1
ENSG00000237743	26584	1
ENSG00000232743	1506	0
ENSG00000277357	823	0
ENSG00000234575	3161	2
ENSG00000233884	5414	1
ENSG00000214888	2585	0
ENSG00000234460	2196	3
ENSG00000177992	6027	0
ENSG00000230246	9013	6
ENSG00000238110	748	43
ENSG00000283205	670	0
ENSG00000156345	8313	840
ENSG00000271923	107	0
ENSG00000217716	494	620
ENSG00000287750	10531	20
ENSG00000225385	1123	0
ENSG00000177910	8989	6
ENSG00000276535	1000	1
ENSG00000279154	884	1
ENSG00000204429	775	14
ENSG00000229288	2468	0
ENSG00000226327	886	331
ENSG00000287769	4323	96
ENSG00000106723	90265	4784
ENSG00000275017	471	0
ENSG00000227638	935	0
ENSG00000231804	474	2
ENSG00000130045	50242	132
ENSG00000228189	25118	11
ENSG00000286414	68676	4
ENSG00000265873	70	0
ENSG00000225856	455	0
ENSG00000228658	4661	3
ENSG00000213694	14293	1811
ENSG00000148082	173048	442
ENSG00000224945	21331	0
ENSG00000123975	5509	123
ENSG00000265112	82	0
ENSG00000187742	41164	3093
ENSG00000187764	137344	2189
ENSG00000231799	1197	0
ENSG00000225460	456	0
ENSG00000285907	41151	21
ENSG00000130222	1544	319
ENSG00000237372	79946	75
ENSG00000236507	5221	0
ENSG00000226206	22059	1
ENSG00000237626	193586	39
ENSG00000227555	20846	4
ENSG00000263967	95	0
ENSG00000234910	1273	0
ENSG00000278382	275	0
ENSG00000279503	619	0
ENSG00000185074	886	15
ENSG00000225072	957	1
ENSG00000231107	132682	48
ENSG00000229613	120923	26
ENSG00000165023	33031	54
ENSG00000236316	855	5
ENSG00000270432	991	3
ENSG00000165025	96763	1353
ENSG00000287212	867	1
ENSG00000228216	8134	2
ENSG00000260454	4953	3
ENSG00000237422	85950	27
ENSG00000230537	108720	86
ENSG00000229694	64171	0
ENSG00000235641	6700	0
ENSG00000230147	461	0
ENSG00000273381	4125	0
ENSG00000148090	148104	2358
ENSG00000165030	14788	1472
ENSG00000233081	907	3
ENSG00000169071	387138	3380
ENSG00000228595	1150	0
ENSG00000266855	111	0
ENSG00000283351	82	0
ENSG00000090054	115327	2569
ENSG00000227399	483	0
ENSG00000237306	327	0
ENSG00000275756	1027	0
ENSG00000232179	132	0
ENSG00000228069	1083	0
ENSG00000238288	347	0
ENSG00000240791	294	0
ENSG00000227321	1033	0
ENSG00000234537	6232	5
ENSG00000225511	18817	39
ENSG00000236717	7064	0
ENSG00000224809	2254	5
ENSG00000276717	13922	5
ENSG00000236115	4803	12
ENSG00000196305	83550	5848
ENSG00000281156	90	0
ENSG00000239183	133	0
ENSG00000198000	28279	1895
ENSG00000188312	294577	974
ENSG00000229530	2006	0
ENSG00000106809	21429	0
ENSG00000127083	10217	0
ENSG00000106819	26302	0
ENSG00000106823	43102	0
ENSG00000264158	75	0
ENSG00000225551	132	0
ENSG00000285650	12275	0
ENSG00000127080	56949	527
ENSG00000213669	465	1
ENSG00000185963	53471	3395
ENSG00000288062	3741	6
ENSG00000288271	79306	219
ENSG00000187984	28890	0
ENSG00000252772	103	0
ENSG00000226721	843	0
ENSG00000275318	734	0
ENSG00000127081	33857	0
ENSG00000226668	17042	1
ENSG00000232843	808	0
ENSG00000188101	8405	3
ENSG00000127084	88714	1176
ENSG00000157303	26446	458
ENSG00000223446	4087	0
ENSG00000165233	17067	742
ENSG00000131669	12756	3560
ENSG00000203364	1517	8
ENSG00000165238	135657	15596
ENSG00000204352	28216	410
ENSG00000200570	112	0
ENSG00000201074	112	0
ENSG00000237385	958	0
ENSG00000188938	22141	2470
ENSG00000048828	114428	10407
ENSG00000197724	103004	5362
ENSG00000283146	54	0
ENSG00000231990	49994	11
ENSG00000265347	65	0
ENSG00000131668	3729	44
ENSG00000235601	3544	3
ENSG00000158079	79063	589
ENSG00000227666	316	0
ENSG00000286834	29671	175
ENSG00000286203	9254	2
ENSG00000269929	34645	84
ENSG00000199165	80	0
ENSG00000199072	87	0
ENSG00000230262	83054	69
ENSG00000199133	87	0
ENSG00000175787	42532	478
ENSG00000237679	852	0
ENSG00000130950	10449	387
ENSG00000232063	30555	937
ENSG00000224815	387	0
ENSG00000282886	330	0
ENSG00000148110	86474	2271
ENSG00000278486	643	0
ENSG00000286850	26170	16
ENSG00000224245	16605	0
ENSG00000202445	107	0
ENSG00000231806	48937	7
ENSG00000130957	35105	0
ENSG00000165140	37117	1268
ENSG00000288023	705	0
ENSG00000148120	360518	2275
ENSG00000252153	96	0
ENSG00000230815	502	0
ENSG00000236095	4326	0
ENSG00000224764	6396	0
ENSG00000285807	1256	0
ENSG00000274115	97	0
ENSG00000207563	97	0
ENSG00000207864	97	0
ENSG00000207617	81	0
ENSG00000284459	68	0
ENSG00000158169	327743	2397
ENSG00000229065	754	0
ENSG00000223849	348	0
ENSG00000251884	93	0
ENSG00000230221	2473	0
ENSG00000271384	673	0
ENSG00000213761	183	0
ENSG00000185920	74078	1720
ENSG00000271314	456	0
ENSG00000271155	1402	0
ENSG00000271659	476	0
ENSG00000229345	6889	3
ENSG00000228142	65565	369
ENSG00000227358	355	0
ENSG00000175611	116819	1503
ENSG00000268926	3960	0
ENSG00000252847	113	0
ENSG00000182150	249891	1906
ENSG00000199202	137	0
ENSG00000237631	569	0
ENSG00000225194	8270	0
ENSG00000237212	36173	0
ENSG00000201938	96	0
ENSG00000275465	10671	0
ENSG00000287187	2346	0
ENSG00000224546	1850	2871
ENSG00000130948	66871	0
ENSG00000285269	116728	33
ENSG00000232283	3932	0
ENSG00000207276	104	0
ENSG00000130958	70268	358
ENSG00000165244	32430	175
ENSG00000238251	514	0
ENSG00000286835	654	0
ENSG00000287302	1408	1
ENSG00000130956	41168	700
ENSG00000081377	129603	1493
ENSG00000158122	15741	371
ENSG00000224848	87269	591
ENSG00000233820	1580	0
ENSG00000081386	22265	59
ENSG00000196597	59355	917
ENSG00000196312	126336	4062
ENSG00000269907	330	0
ENSG00000227257	391	0
ENSG00000188152	11944	0
ENSG00000236745	642	0
ENSG00000136943	9967	33
ENSG00000197214	880	0
ENSG00000228376	6275	1
ENSG00000228038	945	2
ENSG00000213612	831	11
ENSG00000277103	801	15
ENSG00000159712	64666	198
ENSG00000252721	103	0
ENSG00000242375	2337	0
ENSG00000188801	1209	0
ENSG00000203279	38271	21
ENSG00000235494	12416	0
ENSG00000254876	58866	0
ENSG00000255036	138791	81
ENSG00000254483	7540	0
ENSG00000254633	19197	0
ENSG00000197816	71448	5
ENSG00000221269	128	0
ENSG00000228957	9873	1
ENSG00000286375	8200	2
ENSG00000196116	84030	635
ENSG00000136842	100564	525
ENSG00000228174	5131	0
ENSG00000136925	33289	1159
ENSG00000136937	40081	2125
ENSG00000231521	1537	0
ENSG00000136936	22432	577
ENSG00000214417	1813	112
ENSG00000236130	153456	108
ENSG00000260677	1728	0
ENSG00000178919	3492	7
ENSG00000136932	18028	469
ENSG00000201830	107	0
ENSG00000287070	592	0
ENSG00000136929	18066	5
ENSG00000136938	32603	2925
ENSG00000236896	1106	0
ENSG00000212521	106	0
ENSG00000095380	26346	613
ENSG00000106785	49948	3399
ENSG00000274011	251	0
ENSG00000106789	71663	1732
ENSG00000095383	56639	1691
ENSG00000278412	69	0
ENSG00000224001	859	0
ENSG00000136928	420827	159
ENSG00000229897	1301	0
ENSG00000165138	65637	1048
ENSG00000285706	9099	2
ENSG00000119514	42412	281
ENSG00000267026	25244	9
ENSG00000229338	1348	2
ENSG00000204291	127614	16520
ENSG00000270412	439	0
ENSG00000106799	50155	1596
ENSG00000252942	127	0
ENSG00000227269	1519	2
ENSG00000240235	280	1
ENSG00000119523	5518	1123
ENSG00000106803	8552	509
ENSG00000222337	352	0
ENSG00000255815	1436	227
ENSG00000271086	21904	13
ENSG00000277828	131	0
ENSG00000287955	12552	0
ENSG00000277465	120	0
ENSG00000237461	422935	1
ENSG00000255145	509582	115
ENSG00000234860	51795	0
ENSG00000119508	45037	0
ENSG00000136874	67881	1910
ENSG00000254571	14820	0
ENSG00000023318	119816	1714
ENSG00000234709	769	0
ENSG00000119509	202933	2607
ENSG00000239908	281	0
ENSG00000238172	897	0
ENSG00000270995	466	0
ENSG00000231697	877	0
ENSG00000136891	50866	2398
ENSG00000066697	24556	129
ENSG00000251349	135366	189
ENSG00000241697	104488	0
ENSG00000170681	10311	29
ENSG00000200966	301	0
ENSG00000237999	1116	19
ENSG00000230161	422	0
ENSG00000229541	1015	0
ENSG00000148123	296409	460
ENSG00000238143	486	0
ENSG00000253041	57	0
ENSG00000227411	5264	2
ENSG00000236763	379	0
ENSG00000230328	2311	0
ENSG00000136881	23103	8
ENSG00000234502	1260	0
ENSG00000136897	10986	400
ENSG00000136870	11788	1115
ENSG00000136872	29105	27
ENSG00000270982	133	0
ENSG00000225376	13851	4
ENSG00000165152	60368	23
ENSG00000233055	243	0
ENSG00000155827	29492	3049
ENSG00000198785	169296	107
ENSG00000188386	3418	0
ENSG00000230302	303	0
ENSG00000230418	490	0
ENSG00000238882	107	0
ENSG00000286243	234	0
ENSG00000235901	3105	1
ENSG00000204250	137879	16
ENSG00000232242	994	0
ENSG00000234269	671	0
ENSG00000155833	23178	9
ENSG00000229830	183	0
ENSG00000225564	184512	792
ENSG00000226566	67941	15
ENSG00000253031	105	0
ENSG00000285483	715	3
ENSG00000270332	13050	2
ENSG00000136824	47160	1412
ENSG00000242111	16728	4
ENSG00000203396	1077	1
ENSG00000186881	960	0
ENSG00000283001	17348	5
ENSG00000148136	957	0
ENSG00000204246	1108	0
ENSG00000186943	963	0
ENSG00000237443	907	0
ENSG00000277556	957	0
ENSG00000276119	957	0
ENSG00000136839	957	0
ENSG00000273423	1264	1
ENSG00000235248	3693	0
ENSG00000179055	1107	1
ENSG00000188712	937	0
ENSG00000136783	12438	508
ENSG00000165028	13636	365
ENSG00000165029	147150	2640
ENSG00000226334	1340	2
ENSG00000230013	21226	1
ENSG00000286536	213290	155
ENSG00000201583	306	0
ENSG00000070214	194550	4205
ENSG00000106701	104638	443
ENSG00000229419	6232	0
ENSG00000228317	4270	2
ENSG00000106692	82989	1169
ENSG00000279609	1621	0
ENSG00000186051	668	5
ENSG00000095209	82089	179
ENSG00000228366	492	0
ENSG00000232486	2592	0
ENSG00000228948	1716	1
ENSG00000234323	747566	231
ENSG00000225002	3472	0
ENSG00000229297	7811	0
ENSG00000277889	95	0
ENSG00000237062	906	0
ENSG00000234229	37909	0
ENSG00000200131	353	0
ENSG00000228143	581	0
ENSG00000212276	118	0
ENSG00000148143	150469	4060
ENSG00000230782	128156	7
ENSG00000231562	779	0
ENSG00000223615	171	0
ENSG00000225531	729	30
ENSG00000226047	4247	11
ENSG00000226535	1580	4
ENSG00000119318	49056	5006
ENSG00000226825	46423	29
ENSG00000287233	2338	0
ENSG00000213558	269	0
ENSG00000199905	104	0
ENSG00000136826	5631	2982
ENSG00000236005	773	1
ENSG00000227350	466	0
ENSG00000202308	107	0
ENSG00000222558	104	0
ENSG00000244104	299	0
ENSG00000231293	321	0
ENSG00000233727	476	0
ENSG00000222459	113	0
ENSG00000236783	343	3
ENSG00000213557	380	1
ENSG00000237360	420	6
ENSG00000230030	2667	13
ENSG00000169253	318	57
ENSG00000231678	1723	0
ENSG00000231810	308	0
ENSG00000213556	265	0
ENSG00000148156	1399	1
ENSG00000187003	1491	1
ENSG00000070061	66608	1802
ENSG00000119328	16345	755
ENSG00000119326	70954	792
ENSG00000106771	104813	6491
