GeneID	Length	first.sorted.bam
ENSG00000175877	4732	17
ENSG00000261467	2776	10
ENSG00000049540	42119	1288
ENSG00000232415	2709	0
ENSG00000106683	39593	1841
ENSG00000106682	22857	2379
ENSG00000207741	97	0
ENSG00000086730	30183	575
ENSG00000049541	22960	476
ENSG00000287815	8540	18
ENSG00000106665	116529	985
ENSG00000006704	148815	10973
ENSG00000238391	113	0
ENSG00000273069	387	1
ENSG00000279005	375	2
ENSG00000263001	110462	5075
ENSG00000232729	40138	0
ENSG00000262648	665	0
ENSG00000158517	15415	432
ENSG00000196275	55408	2469
ENSG00000277072	46857	7635
ENSG00000123965	3720	131
ENSG00000239069	102	0
ENSG00000184616	6638	1030
ENSG00000274070	66824	1788
ENSG00000274523	47107	1220
ENSG00000277127	312	0
ENSG00000174428	57245	3102
ENSG00000165178	15406	413
ENSG00000277053	52312	3596
ENSG00000276592	786	0
ENSG00000277675	8878	0
ENSG00000263081	997	0
ENSG00000275121	113	0
ENSG00000286038	5879	1156
ENSG00000276840	11676	1776
ENSG00000267828	102	0
ENSG00000286137	5879	1080
ENSG00000273598	11718	1976
ENSG00000202021	102	0
ENSG00000286014	5879	404
ENSG00000278416	15536	1125
ENSG00000199870	102	0
ENSG00000205583	36190	10920
ENSG00000275930	102	0
ENSG00000146722	3480	0
ENSG00000178809	15934	314
ENSG00000223705	6466	2149
ENSG00000272391	69514	3228
ENSG00000242073	11402	0
ENSG00000170092	10680	2548
ENSG00000127957	20402	727
ENSG00000200874	102	0
ENSG00000127946	205665	6995
ENSG00000279996	1882	0
ENSG00000006606	20364	35
ENSG00000106178	11692	23
ENSG00000219039	479	0
ENSG00000005486	46325	1327
ENSG00000127948	87656	3301
ENSG00000284334	73	0
ENSG00000235090	689	0
ENSG00000201643	135	0
ENSG00000189077	7826	740
ENSG00000127952	51667	2354
ENSG00000280388	1987	0
ENSG00000146701	19458	722
ENSG00000230882	3495	194
ENSG00000251798	104	0
ENSG00000227038	18349	121
ENSG00000224273	23754	60
ENSG00000213549	375	0
ENSG00000228829	3473	15
ENSG00000177679	85393	428
ENSG00000106211	1623	33426
ENSG00000170027	32193	1760
ENSG00000213548	346	0
ENSG00000146700	20364	32
ENSG00000188372	44554	1918
ENSG00000091073	44320	2873
ENSG00000233980	897	0
ENSG00000250614	4270	0
ENSG00000243566	6094	319
ENSG00000250778	464	25
ENSG00000238560	102	0
ENSG00000230305	8178	883
ENSG00000185040	10141	1555
ENSG00000205485	78623	7803
ENSG00000146707	17276	0
ENSG00000214243	497	57
ENSG00000285666	84665	142
ENSG00000231183	16712	6
ENSG00000265479	83941	1555
ENSG00000283398	18088	0
ENSG00000231087	1054	0
ENSG00000236280	173	0
ENSG00000225703	4283	0
ENSG00000186704	25692	0
ENSG00000242435	1113	0
ENSG00000241350	4303	0
ENSG00000201885	102	0
ENSG00000186645	39628	397
ENSG00000233448	3833	0
ENSG00000201959	102	0
ENSG00000259628	154906	2764
ENSG00000205482	7728	0
ENSG00000225726	487	0
ENSG00000214439	38330	0
ENSG00000213542	794	0
ENSG00000135205	207100	1403
ENSG00000127951	6480	0
ENSG00000250990	11784	0
ENSG00000186088	105599	1405
ENSG00000273341	8772	13
ENSG00000237620	682	1
ENSG00000287519	11649	14
ENSG00000127947	102775	3394
ENSG00000214293	38609	1225
ENSG00000187257	86564	2009
ENSG00000135211	4707	157
ENSG00000006576	158712	1493
ENSG00000222432	113	0
ENSG00000232756	4788	29
ENSG00000187391	1436613	2195
ENSG00000281008	773	0
ENSG00000280958	721	0
ENSG00000231322	12317	0
ENSG00000285892	56374	0
ENSG00000226230	499	0
ENSG00000251276	1046	0
ENSG00000226978	3290	0
ENSG00000212545	106	0
ENSG00000229110	1012	0
ENSG00000281120	37382	0
ENSG00000286855	21815	0
ENSG00000212482	107	0
ENSG00000222024	983	0
ENSG00000234456	18332	89
ENSG00000226285	943	4
ENSG00000200786	119	1
ENSG00000287488	17069	21
ENSG00000127955	458154	758
ENSG00000206818	105	0
ENSG00000230853	616	0
ENSG00000244392	300	1
ENSG00000234223	66048	76
ENSG00000232667	78901	71
ENSG00000240347	292	0
ENSG00000135218	309703	485
ENSG00000223550	282	0
ENSG00000214415	53430	0
ENSG00000229436	255	0
ENSG00000075223	179822	3946
ENSG00000279326	2209	0
ENSG00000237896	23608	35
ENSG00000226671	612	0
ENSG00000223514	78	1
ENSG00000224134	1066	5
ENSG00000232968	578	3
ENSG00000233491	202203	214
ENSG00000230196	443	0
ENSG00000019991	71429	143
ENSG00000153956	497334	900
ENSG00000223770	20779	0
ENSG00000213530	844	0
ENSG00000228711	377	1
ENSG00000186472	408919	3197
ENSG00000202281	114	0
ENSG00000235503	7113	6
ENSG00000170381	285902	1367
ENSG00000285398	445	0
ENSG00000230617	123	0
ENSG00000230244	1207	0
ENSG00000075213	536948	1249
ENSG00000227982	709	0
ENSG00000235139	51847	51
ENSG00000235243	377	4
ENSG00000232605	403	2
ENSG00000280325	922	0
ENSG00000232019	897	0
ENSG00000229251	951	211
ENSG00000153993	191303	279
ENSG00000224059	1865	0
ENSG00000230614	258	20
ENSG00000225128	68172	72
ENSG00000227785	332	1
ENSG00000236610	949	0
ENSG00000198822	220971	196
ENSG00000231255	942	0
ENSG00000233073	21053	0
ENSG00000164659	182749	536
ENSG00000261462	1744	3
ENSG00000224046	999	3
ENSG00000135164	43977	1116
ENSG00000278236	172	0
ENSG00000135185	24428	339
ENSG00000200397	102	0
ENSG00000182165	22586	168
ENSG00000273623	152	0
ENSG00000276185	182	0
ENSG00000005469	54131	788
ENSG00000005471	78740	304
ENSG00000085563	210307	257
ENSG00000231956	950	0
ENSG00000105784	204749	486
ENSG00000075303	42793	512
ENSG00000006634	33338	546
ENSG00000008277	268747	758
ENSG00000075142	21879	148
ENSG00000254003	2567	0
ENSG00000228113	85009	106
ENSG00000127954	36000	5
ENSG00000233420	336559	577
ENSG00000225701	230	0
ENSG00000207094	140	0
ENSG00000270812	883	0
ENSG00000235639	1159	0
ENSG00000228928	1489	0
ENSG00000231763	429	0
ENSG00000237709	1403	0
ENSG00000227979	225	0
ENSG00000182348	578829	787
ENSG00000164645	1632	0
ENSG00000227863	52973	2211
ENSG00000239075	107	1
ENSG00000227646	329283	529
ENSG00000238358	3592	0
ENSG00000235436	6201	0
ENSG00000164647	10374	0
ENSG00000157214	70548	83
ENSG00000105792	65890	279
ENSG00000207488	98	0
ENSG00000234459	4183	0
ENSG00000225498	10097	19
ENSG00000283267	4806	0
ENSG00000105793	56231	872
ENSG00000280440	346	0
ENSG00000157224	129682	263
ENSG00000273299	109958	0
ENSG00000058091	744167	8155
ENSG00000251154	19178	0
ENSG00000223969	6735	0
ENSG00000223584	663	0
ENSG00000286411	3577	0
ENSG00000226254	420	0
ENSG00000157240	6894	97
ENSG00000243144	204060	61
ENSG00000225843	976	0
ENSG00000235450	176071	70
ENSG00000223665	4666	1
ENSG00000127989	188695	1414
ENSG00000287672	5700	12
ENSG00000127914	169812	15305
ENSG00000001630	22651	0
ENSG00000285772	67353	1
ENSG00000285953	114151	2361
ENSG00000188693	46122	0
ENSG00000240720	37889	0
ENSG00000001631	47198	0
ENSG00000243107	6844	0
ENSG00000200769	92	0
ENSG00000221520	84	0
ENSG00000001629	155410	5451
ENSG00000230927	35264	111
ENSG00000270453	413	0
ENSG00000157259	12594	416
ENSG00000244055	38038	196
ENSG00000242950	9607	0
ENSG00000127980	41501	271
ENSG00000127993	11709	163
ENSG00000278819	17610	82
ENSG00000234545	29636	1731
ENSG00000105810	231653	1148
ENSG00000287932	4119	0
ENSG00000286742	19178	0
ENSG00000206763	107	0
ENSG00000237819	80705	167
ENSG00000266794	298	1
ENSG00000205413	18511	466
ENSG00000177409	18330	440
ENSG00000188175	37936	39
ENSG00000004766	128784	1616
ENSG00000004948	150244	157
ENSG00000208014	96	0
ENSG00000207656	84	0
ENSG00000127928	319693	7312
ENSG00000237729	252	0
ENSG00000265423	78	0
ENSG00000225898	676	0
ENSG00000213483	520	0
ENSG00000105825	5358	0
ENSG00000234695	2689	0
ENSG00000278388	122	0
ENSG00000127920	6876	43
ENSG00000278959	2476	8
ENSG00000105829	41621	50
ENSG00000236861	41672	4
ENSG00000236453	43829	35
ENSG00000236938	5399	12
ENSG00000285090	116929	94
ENSG00000285964	35926	0
ENSG00000164692	36333	3021
ENSG00000222870	106	0
ENSG00000127995	47801	179
ENSG00000127990	132369	633
ENSG00000242265	13371	69
ENSG00000232385	793	109
ENSG00000239030	103	0
ENSG00000214342	760	1
ENSG00000230682	640	0
ENSG00000222220	299	1
ENSG00000219807	544	0
ENSG00000158528	389214	1947
ENSG00000271159	235	0
ENSG00000231153	148	0
ENSG00000236197	178608	0
ENSG00000201607	141	0
ENSG00000005421	26857	113
ENSG00000237160	193	0
ENSG00000228751	1066	1
ENSG00000105852	36504	471
ENSG00000105854	30468	929
ENSG00000273138	355	0
ENSG00000233942	2164	2
ENSG00000005981	61790	69
ENSG00000279525	2398	2
ENSG00000231170	69942	97
ENSG00000004799	13018	0
ENSG00000158560	337817	1317
ENSG00000279067	1349	5
ENSG00000004864	201928	1874
ENSG00000208025	95	0
ENSG00000237551	448	0
ENSG00000275834	65	0
ENSG00000207045	107	0
ENSG00000207115	107	0
ENSG00000252872	64	1
ENSG00000127922	228266	2138
ENSG00000227284	1437	1
ENSG00000244318	297	0
ENSG00000231764	58948	53
ENSG00000274409	180	0
ENSG00000277124	207	0
ENSG00000006377	5488	0
ENSG00000274709	142	0
ENSG00000105880	4555	11
ENSG00000196636	64066	318
ENSG00000224551	547	0
ENSG00000224475	776	0
ENSG00000226046	379	2
ENSG00000199475	328	0
ENSG00000006128	8389	6
ENSG00000070669	20866	0
ENSG00000284707	121298	1930
ENSG00000226744	123	0
ENSG00000231812	207	0
ENSG00000237818	769	0
ENSG00000231859	394	0
ENSG00000232032	169	0
ENSG00000284627	219	0
ENSG00000232097	356	0
ENSG00000238228	1012	0
ENSG00000266318	69	0
ENSG00000266668	77	0
ENSG00000183444	985	0
ENSG00000285725	4028	0
ENSG00000243554	3250	0
ENSG00000135175	6486	13
ENSG00000277946	298	3
ENSG00000164715	102777	1380
ENSG00000180535	1553	10
ENSG00000205356	37609	1794
ENSG00000164713	58063	1407
ENSG00000006453	109441	1952
ENSG00000272950	578	0
ENSG00000214389	784	0
ENSG00000213455	499	0
ENSG00000223402	675	3
ENSG00000106236	12585	7
ENSG00000207204	107	0
ENSG00000166448	24284	41
ENSG00000196367	172899	3488
ENSG00000266019	80	0
ENSG00000286305	3912	0
ENSG00000238109	1393	0
ENSG00000198742	116663	3394
ENSG00000284840	47	0
ENSG00000185467	33933	144
ENSG00000002079	72302	25
ENSG00000284523	73375	156
ENSG00000284292	68775	71
ENSG00000241685	40365	0
ENSG00000130429	20568	0
ENSG00000106244	16550	1920
ENSG00000106245	10976	434
ENSG00000106246	49425	105
ENSG00000248919	46449	0
ENSG00000160917	18452	0
ENSG00000228335	607	0
ENSG00000241468	17712	0
ENSG00000198556	30761	39
ENSG00000160908	30981	39
ENSG00000196652	30050	746
ENSG00000221909	12237	212
ENSG00000197343	18048	4
ENSG00000272647	49116	40
ENSG00000244219	12779	21
ENSG00000197037	15463	247
ENSG00000224448	526	61
ENSG00000106258	31805	371
ENSG00000160870	50240	1
ENSG00000282277	14890	0
ENSG00000282301	49868	0
ENSG00000160868	27289	67
ENSG00000273407	350	0
ENSG00000261511	69	0
ENSG00000021461	38090	73
ENSG00000260445	54	1
ENSG00000260524	91	0
ENSG00000244623	1071	1
ENSG00000146833	42643	3343
ENSG00000176402	6355	58
ENSG00000237640	19229	159
ENSG00000199711	102	0
ENSG00000222966	126	2
ENSG00000160862	9323	7702
ENSG00000286921	4258	3
ENSG00000214313	6774	784
ENSG00000235713	654	1
ENSG00000286923	13945	36
ENSG00000106261	26118	5143
ENSG00000166529	15267	333
ENSG00000166526	18516	1125
ENSG00000168090	3219	1571
ENSG00000166508	9213	2372
ENSG00000207547	84	0
ENSG00000207757	80	0
ENSG00000208036	82	0
ENSG00000221838	8797	495
ENSG00000106290	12772	1201
ENSG00000242798	11926	30
ENSG00000166997	5875	0
ENSG00000214309	1711	106
ENSG00000235077	9476	39
ENSG00000214142	1054	0
ENSG00000188186	7038	807
ENSG00000146826	4304	958
ENSG00000284518	65	0
ENSG00000197093	9374	78
ENSG00000213420	7776	243
ENSG00000066923	43926	373
ENSG00000239521	71580	1029
ENSG00000213413	3250	0
ENSG00000214300	14495	2060
ENSG00000078319	20917	928
ENSG00000201913	101	0
ENSG00000242294	15822	0
ENSG00000272752	31728	547
ENSG00000121716	15558	0
ENSG00000235333	1333	0
ENSG00000284012	71	0
ENSG00000085514	32567	833
ENSG00000287631	9558	0
ENSG00000078487	28167	563
ENSG00000146834	5329	997
ENSG00000241357	1254	1
ENSG00000160813	1216	0
ENSG00000240211	2301	23
ENSG00000185955	7641	201
ENSG00000166925	15874	2075
ENSG00000286938	1613	0
ENSG00000166924	10876	38
ENSG00000225807	10790	18
ENSG00000242101	298	1
ENSG00000106351	29018	337
ENSG00000184414	1006	20
ENSG00000205307	1673	0
ENSG00000274272	6469	75
ENSG00000077454	12119	396
ENSG00000106336	17136	7
ENSG00000224729	14805	17
ENSG00000106333	5813	856
ENSG00000106330	3283	415
ENSG00000106327	22364	313
ENSG00000077080	13352	32
ENSG00000172354	5608	1924
ENSG00000146830	14531	3526
ENSG00000172336	1366	483
ENSG00000130427	3233	25
ENSG00000146839	64203	215
ENSG00000196411	24959	2488
ENSG00000263672	238	0
ENSG00000146828	40191	3181
ENSG00000236305	15303	0
ENSG00000087077	6068	437
ENSG00000283821	72	0
ENSG00000087087	13562	4612
ENSG00000176125	995	84
ENSG00000087085	6981	246
ENSG00000239825	282	1
ENSG00000235926	171	0
ENSG00000169894	18814	267
ENSG00000274993	4297	0
ENSG00000205277	49327	177
ENSG00000227053	3289	0
ENSG00000169876	38788	42
ENSG00000222636	269	0
ENSG00000169871	12487	6025
ENSG00000106366	12144	1324
ENSG00000106367	7141	526
ENSG00000264425	83	0
ENSG00000128564	3061	68
ENSG00000167011	9798	30
ENSG00000106384	6032	11
ENSG00000205267	1718	6
ENSG00000213394	882	26
ENSG00000106397	12444	1926
ENSG00000106400	6026	2484
ENSG00000106404	6729	809
ENSG00000214253	12859	754
ENSG00000207454	104	1
ENSG00000278683	394	6
ENSG00000214252	2290	24
ENSG00000232301	1769	14
ENSG00000232445	6531	11
ENSG00000128581	10910	285
ENSG00000160963	196150	384
ENSG00000233683	213	0
ENSG00000233123	6228	2
ENSG00000106436	15967	25
ENSG00000257923	468055	13827
ENSG00000259294	2483	0
ENSG00000272219	1779	0
ENSG00000261535	1109	0
ENSG00000280404	218	0
ENSG00000280004	221	0
ENSG00000279724	230	0
ENSG00000252824	89	0
ENSG00000278586	274	0
ENSG00000160999	36621	568
ENSG00000264675	85	0
ENSG00000170409	2275	122
ENSG00000200552	102	1
ENSG00000228546	1800	22
ENSG00000260097	10699	2553
ENSG00000128563	62805	5500
ENSG00000239969	16472	0
ENSG00000239486	2273	0
ENSG00000221510	114	0
ENSG00000239480	7963	104
ENSG00000160991	23720	1258
ENSG00000160993	8626	349
ENSG00000161036	8213	600
ENSG00000284176	85	0
ENSG00000284596	63	0
ENSG00000005075	5790	1078
ENSG00000170667	35337	2042
ENSG00000168255	34736	252
ENSG00000284981	5433	0
ENSG00000270249	50944	13
ENSG00000205238	11077	0
ENSG00000285437	10451	0
ENSG00000105808	42950	0
ENSG00000279168	100192	219
ENSG00000205236	60347	0
ENSG00000267368	5767	0
ENSG00000267645	34593	0
ENSG00000173678	11074	0
ENSG00000228049	6262	0
ENSG00000233297	8634	588
ENSG00000286830	49468	355
ENSG00000222011	60255	4078
ENSG00000213385	794	0
ENSG00000161040	261614	2114
ENSG00000252643	104	0
ENSG00000238324	306	0
ENSG00000128606	32112	0
ENSG00000230257	15335	0
ENSG00000236226	1251	0
ENSG00000170632	24879	571
ENSG00000233025	947	0
ENSG00000161048	49785	917
ENSG00000224415	591	0
ENSG00000236848	319	26
ENSG00000279482	714	1
ENSG00000170629	105278	2327
ENSG00000237632	312	0
ENSG00000105819	32077	718
ENSG00000105821	32542	619
ENSG00000161057	25142	108
ENSG00000235354	171	0
ENSG00000170615	93478	549
ENSG00000251852	101	0
ENSG00000252047	99	0
ENSG00000234715	68801	94
ENSG00000189056	517875	673
ENSG00000222386	332	0
ENSG00000164815	81707	1487
ENSG00000187416	578533	1348
ENSG00000197258	1828	0
ENSG00000226869	65511	0
ENSG00000237606	461	0
ENSG00000225329	32018	27
ENSG00000243352	266	0
ENSG00000237513	59771	29
ENSG00000228393	62730	715
ENSG00000239569	897	41
ENSG00000005483	100830	5596
ENSG00000272918	2646	0
ENSG00000135250	288605	9749
ENSG00000270764	625	0
ENSG00000271482	260	0
ENSG00000213361	319	0
ENSG00000244490	565	0
ENSG00000242154	2366	0
ENSG00000201179	107	0
ENSG00000091127	82611	1230
ENSG00000223886	463	10
ENSG00000135249	35509	527
ENSG00000185055	35756	239
ENSG00000272604	2578	0
ENSG00000231167	999	0
ENSG00000146776	271538	4202
ENSG00000226624	610	0
ENSG00000128536	159637	423
ENSG00000280439	634	0
ENSG00000008282	22074	312
ENSG00000242562	1330	2
ENSG00000201796	101	0
ENSG00000105835	38029	1012
ENSG00000273320	847	0
ENSG00000243438	519	0
ENSG00000243797	397957	551
ENSG00000286076	86267	0
ENSG00000267052	29033	0
ENSG00000286013	4625	0
ENSG00000253276	6799	0
ENSG00000228742	63526	63
ENSG00000251978	116	0
ENSG00000105851	43703	93
ENSG00000005249	117107	242
ENSG00000243193	67143	0
ENSG00000105856	33562	528
ENSG00000272072	742	0
ENSG00000164597	362960	4969
ENSG00000228341	280	0
ENSG00000172209	5667	0
ENSG00000105865	15040	0
ENSG00000288558	59347	20
ENSG00000272854	501	0
ENSG00000075790	49194	18
ENSG00000238832	145	0
ENSG00000250474	998	6
ENSG00000225935	259	0
ENSG00000233705	11945	34
ENSG00000091137	56982	93
ENSG00000241764	4583	19
ENSG00000105879	17719	375
ENSG00000091138	37759	103
ENSG00000229626	835	0
ENSG00000091140	40569	332
ENSG00000091136	79389	1392
ENSG00000273055	625	0
ENSG00000238297	192	0
ENSG00000091128	106814	135
ENSG00000091129	309095	1157
ENSG00000135241	99250	909
ENSG00000231006	744	0
ENSG00000177683	15208	0
ENSG00000128590	4984	53
ENSG00000225647	40998	52
ENSG00000270425	994	0
ENSG00000205174	613	3
ENSG00000279043	5122	4
ENSG00000229603	43214	122
ENSG00000227968	999	0
ENSG00000230941	3996	3
ENSG00000234273	75186	76
ENSG00000230192	709	2
ENSG00000271368	784	0
ENSG00000237064	967	1
ENSG00000232199	1191	0
ENSG00000226965	426727	642
ENSG00000278424	490	0
ENSG00000287186	2123	2
ENSG00000184903	899874	4949
ENSG00000228540	1667	0
ENSG00000173114	34449	0
ENSG00000243621	169	0
ENSG00000227948	565	0
ENSG00000128512	480298	2188
ENSG00000287011	5166	0
ENSG00000225572	13258	0
ENSG00000222346	113	0
ENSG00000234358	767	0
ENSG00000198839	137240	1748
ENSG00000202406	330	0
ENSG00000226851	81435	342
ENSG00000230999	1083	0
ENSG00000232922	518	0
ENSG00000236232	1106	0
ENSG00000006652	58050	672
ENSG00000180019	212	0
ENSG00000181016	10210	160
ENSG00000182965	1183	6
ENSG00000223646	280186	685
ENSG00000225358	3528	0
ENSG00000146802	28047	0
ENSG00000164603	120729	782
ENSG00000234520	42396	54
ENSG00000279288	2058	0
ENSG00000164604	9448	17
ENSG00000225457	45668	37
ENSG00000214194	1843	0
ENSG00000270997	634	1
ENSG00000278894	331	0
ENSG00000287592	8464	11
ENSG00000154415	199144	292
ENSG00000128573	607446	1118
ENSG00000236580	316	0
ENSG00000224595	5632	0
ENSG00000282859	557	0
ENSG00000202334	120	0
ENSG00000272230	111	0
ENSG00000135272	97049	665
ENSG00000225535	95751	50
ENSG00000233607	169819	174
ENSG00000226962	746	0
ENSG00000199764	103	0
ENSG00000244565	715	1
ENSG00000202377	128	0
ENSG00000242072	28869	23
ENSG00000240973	3274	5
ENSG00000243345	1321	2
ENSG00000199224	101	1
ENSG00000105967	224749	570
ENSG00000279086	2278	1
ENSG00000135269	48278	89
ENSG00000243243	89968	0
ENSG00000237813	261206	0
ENSG00000237870	11129	0
ENSG00000105971	221162	138
ENSG00000213167	281	0
ENSG00000105974	36184	120
ENSG00000235427	9252	0
ENSG00000243220	7641	0
ENSG00000231210	100236	86
ENSG00000105976	126191	368
ENSG00000198898	110980	1245
ENSG00000235945	2923	0
ENSG00000252115	88	0
ENSG00000222150	129	3
ENSG00000227199	1889	3
ENSG00000275359	116	0
ENSG00000277583	111	0
ENSG00000004866	276866	441
ENSG00000214188	144908	0
ENSG00000273596	200	0
ENSG00000273571	172	0
ENSG00000276100	293	0
ENSG00000274606	213	0
ENSG00000228368	1627	0
ENSG00000213050	747	0
ENSG00000283923	109	0
ENSG00000226367	74409	0
ENSG00000287829	5585	0
ENSG00000274344	72	0
ENSG00000275054	74	0
ENSG00000227532	193	0
ENSG00000278526	137	0
ENSG00000278482	115	0
ENSG00000230785	1971	2
ENSG00000224042	472	0
ENSG00000230605	138	0
ENSG00000105989	47702	4
ENSG00000001626	428852	324
ENSG00000286390	17336	0
ENSG00000154438	64902	0
ENSG00000214684	799	0
ENSG00000237974	193	0
ENSG00000232661	3944	0
ENSG00000234001	210	0
ENSG00000083622	42625	0
ENSG00000077063	163489	173
ENSG00000224136	817	0
ENSG00000234826	5188	3
ENSG00000128534	19892	442
ENSG00000106013	281503	386
ENSG00000287827	1889	4
ENSG00000229982	1186	1
ENSG00000230520	874	0
ENSG00000270516	973	1
ENSG00000225546	412374	677
ENSG00000271739	126	1
ENSG00000233417	86198	85
ENSG00000233969	19622	0
ENSG00000184408	477163	491
ENSG00000252023	105	0
ENSG00000231295	5777	2
ENSG00000106025	71083	193
ENSG00000071243	26454	169
ENSG00000202225	128	0
ENSG00000106034	308746	872
ENSG00000234927	277	0
ENSG00000212628	114	0
ENSG00000207090	110	0
ENSG00000287554	5186	13
ENSG00000002745	15738	31
ENSG00000196937	47487	262
ENSG00000213310	316	2
ENSG00000227371	774	0
ENSG00000234985	428	2
ENSG00000227743	43030	89
ENSG00000252704	283	0
ENSG00000233272	2764	4
ENSG00000106278	188948	192
ENSG00000008311	70707	259
ENSG00000252003	62	0
ENSG00000234418	74873	349
ENSG00000226636	2944	0
ENSG00000213302	373	0
ENSG00000128610	9389	1
ENSG00000230316	6462	0
ENSG00000081803	568349	3146
ENSG00000240499	111920	0
ENSG00000225795	232	0
ENSG00000235459	348	0
ENSG00000188050	1383	0
ENSG00000235631	1255	0
ENSG00000227573	607	0
ENSG00000128519	997	0
ENSG00000226680	34341	73
ENSG00000081800	86442	95
ENSG00000223595	622	1
ENSG00000164675	82885	416
ENSG00000232524	3228	0
ENSG00000207338	107	0
ENSG00000128609	20908	616
ENSG00000146809	72472	55
ENSG00000230442	40099	0
ENSG00000170807	8425	17
ENSG00000106299	67061	942
ENSG00000272686	2099	22
ENSG00000201104	107	10
ENSG00000228211	15114	17
ENSG00000106302	48499	213
ENSG00000106304	46178	54
ENSG00000225583	328	0
ENSG00000241345	33038	54
ENSG00000234224	2147	2
ENSG00000242593	457447	590
ENSG00000243574	14182	0
ENSG00000241324	12481	0
ENSG00000230268	585	0
ENSG00000213296	872	0
ENSG00000207214	104	0
ENSG00000279419	2706	15
ENSG00000170775	21908	68
ENSG00000275356	13519	10
ENSG00000128513	107598	947
ENSG00000224897	553094	1958
ENSG00000186676	1849	0
ENSG00000224899	2286	0
ENSG00000205898	574	0
ENSG00000219445	34713	0
ENSG00000213291	375	0
